row_label_raw,row_label_full,Số cuối năm > Số cổ phần,Số cuối năm > Giá trịTriệu đồng,Số cuối năm > Tỷ lệ sở hữu%,Số đầu năm > Số cổ phần,Số đầu năm > Giá trịTriệu đồng,Số đầu năm > Tỷ lệ sở hữu%,numeric__Số cuối năm > Giá trịTriệu đồng,numeric__Số cuối năm > Tỷ lệ sở hữu%,numeric__Số đầu năm > Số cổ phần,numeric__Số đầu năm > Giá trịTriệu đồng,numeric__Số đầu năm > Tỷ lệ sở hữu%
154.257.775,154.257.775,154.257.775,1.542.578,"16,39",114.265.019,1.142.650,"16,39",1542578.0,16.39,114265019.0,1142650.0,16.39
120.240.310,120.240.310,120.240.310,1.202.403,"12,78",89.066.897,890.669,"12,78",1202403.0,12.78,89066897.0,890669.0,12.78
77.159.893,77.159.893,77.159.893,771.599,"8,20",57.155.477,571.555,"8,20",771599.0,8.2,57155477.0,571555.0,8.2
589.289.104,589.289.104,589.289.104,5.892.891,"62,63",436.512.460,4.365.125,"62,63",5892891.0,62.63,436512460.0,4365125.0,62.63
940.947.082,940.947.082,940.947.082,9.409.471,"100,00",696.999.853,6.969.999,"100,00",9409471.0,100.0,696999853.0,6969999.0,100.0
