row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,20.494.540,21.402.118,20494540.0,21402118.0
Chứng khoán nợ - chứng khoán kinh doanh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán nợ - chứng khoán kinh doanh,Chứng khoán nợ - chứng khoán kinh doanh,134.799,4.876.884,134799.0,4876884.0
Công cụ tài chính phải sinh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Công cụ tài chính phải sinh,Công cụ tài chính phải sinh,440.445,115.879,440445.0,115879.0
Cho vay khách hàng,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng,Cho vay khách hàng,82.010.652,68.983.999,82010652.0,68983999.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,43.216.382,33.154.317,43216382.0,33154317.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,38.794.270,35.829.682,38794270.0,35829682.0
Hoạt động mua nợ,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Hoạt động mua nợ,Hoạt động mua nợ,1.050.000,153.234,1050000.0,153234.0
Chứng khoán đầu tư,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán đầu tư,Chứng khoán đầu tư,6.418.631,10.726.977,6418631.0,10726977.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,5.759.246,8.818.554,5759246.0,8818554.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,659.385,1.908.423,659385.0,1908423.0
Tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tài sản tài chính khác,Tài sản tài chính khác,4.013.137,2.036.950,4013137.0,2036950.0
Rủi ro tín dụng liên quan đến các tài sảnngoại bảng,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng,,
Cam kết cho vay không huỷ ngang,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng > Cam kết cho vay không huỷ ngang,Cam kết cho vay không huỷ ngang,30.493,42.645,30493.0,42645.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,2.914.698,2.914.698,2914698.0,2914698.0
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,5.870.886,5.870.886,5870886.0,5870886.0
Cam kết khác,Rủi ro tín dụng liên quan đến các tài sảnngoại bảng > Cam kết khác,Cam kết khác,157.031,1.291.825,157031.0,1291825.0
