row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,371.860.557.900,6.497.120.980,371860557900.0,6497120980.0
Tạm ứng bồi thường bảo hiểm,Tạm ứng bồi thường bảo hiểm,Tạm ứng bồi thường bảo hiểm,4.338.000.000,4.338.000.000,4338000000.0,4338000000.0
Kinh phí công đoàn phải nộp,Kinh phí công đoàn phải nộp,Kinh phí công đoàn phải nộp,1.442.721.532,1.453.722.080,1442721532.0,1453722080.0
Khác,Khác,Khác,7.047.508.061,6.422.703.509,7047508061.0,6422703509.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,384.688.787.493,18.711.546.569,384688787493.0,18711546569.0
