row_label_raw,row_label_full,Số đầu năm,Năm nay > 57.764.463.052,VNDNăm trước > 36.234.906.990,numeric__Năm nay > 57.764.463.052,numeric__VNDNăm trước > 36.234.906.990
Trích lập quỹ,Trích lập quỹ,Trích lập quỹ,122.255.000.000,95.040.000.000,122255000000.0,95040000000.0
Đã tạm ứng,Đã tạm ứng,Đã tạm ứng,(7.500.000.000),-,-7500000000.0,
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(73.326.593.930),(73.510.443.938),-73326593930.0,-73510443938.0
Số cuối năm,Số cuối năm,Số cuối năm,99.192.869.122,57.764.463.052,99192869122.0,57764463052.0
