row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,117.894.621.011,89.709.387.331,117894621011.0,89709387331.0
Tiền chỉ hỗ trợ người lao động nghĩ việc (*),Tiền chỉ hỗ trợ người lao động nghĩ việc (*),Tiền chỉ hỗ trợ người lao động nghĩ việc (*),53.574.127.500,53.446.314.500,53574127500.0,53446314500.0
Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),Trao đổi nguyên vật liệu với bên liên quan (Thuyết minh số 29),30.909.405.088,-,30909405088.0,
Phải thu khác,Phải thu khác,Phải thu khác,33.411.088.423,36.263.072.831,33411088423.0,36263072831.0
Dài hạn,Dài hạn,Dài hạn,16.992.215.835,12.441.761.361,16992215835.0,12441761361.0
"Ký quỹ, ký cược","Ký quỹ, ký cược","Ký quỹ, ký cược",16.992.215.835,12.441.761.361,16992215835.0,12441761361.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,134.886.836.846,102.151.148.692,134886836846.0,102151148692.0
