row_label_raw,row_label_full,Ông Đình Quang Dùng,Chù tich,col_2,numeric__Chù tich,numeric__col_2
Ông Luu Đình Cường,Ông Luu Đình Cường,Ông Luu Đình Cường,Thành viên,,,
Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Thành viên,,,
Ông Nguyễn Văn Lập,Ông Nguyễn Văn Lập,Ông Nguyễn Văn Lập,Thành viên,,,
Ông Bùi Nguyên Quỳnh,Ông Bùi Nguyên Quỳnh,Ông Bùi Nguyên Quỳnh,Thành viên,,,
Ông Nguyễn Văn Chuyên,Ông Nguyễn Văn Chuyên,Ông Nguyễn Văn Chuyên,Thành viên độc lập,,,
Ông Phan Xuân Hiệu,Ông Phan Xuân Hiệu,Ông Phan Xuân Hiệu,Thành viên độc lập,bổ nhiệm ngày 20 tháng 11 năm 2020,,
Ông Trương Phú Cường,Ông Trương Phú Cường,Ông Trương Phú Cường,Thành viên độc lập,từ nhiệm ngày 20 tháng 11 năm 2020,,
