row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND(trình bày lại),numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND(trình bày lại)
Từ cho vay khách hàng,Từ cho vay khách hàng,Từ cho vay khách hàng,2.381.755,2.760.538,2381755.0,2760538.0
Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,171.405,396.445,171405.0,396445.0
Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,4.530.898,4.822.200,4530898.0,4822200.0
Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,120.257,83.920,120257.0,83920.0
Phí phải thu,Phí phải thu,Phí phải thu,1.810,1.705,1810.0,1705.0
,,,7.206.125,8.064.808,7206125.0,8064808.0
