row_label_raw,row_label_full,col_0,31/12/2020 > Giá trị hợp đồng,31/12/2020 > Giá trị ghi số,31/12/2019 > Giá trị hợp đồng,31/12/2019 > Giá trị ghi số,numeric__31/12/2020 > Giá trị hợp đồng,numeric__31/12/2020 > Giá trị ghi số,numeric__31/12/2019 > Giá trị hợp đồng,numeric__31/12/2019 > Giá trị ghi số
,,,Triệu VND,Tài sản/(công nợ)Triệu VND,Triệu VND,Tài sản/(công nợ)Triệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,105.690.304,(69.164),80.161.918,(59.895),105690304.0,-69164.0,80161918.0,-59895.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,13.207.615,17.133,13.347.334,158.207,13207615.0,17133.0,13347334.0,158207.0
,,,118.897.919,(52.031),93.509.252,98.312,118897919.0,-52031.0,93509252.0,98312.0
