row_label_raw,row_label_full,col_0,Mối liên quan,2020Triệu VNDThu nhập/(chi phí),2019Triệu VND,numeric__Mối liên quan,numeric__2020Triệu VNDThu nhập/(chi phí),numeric__2019Triệu VND
Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Đại diệnchủ sở hữu,147.042(107.008),209.296(130.356),,,
Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bên liên quancủa chủ sở hữu,(539.434)(34.167),(1.557.823)(43.855),,,
