row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2020,Năm 2019,numeric__Thuyết minh,numeric__Năm 2020,numeric__Năm 2019
LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,,6.003.556,4.804.715,,6003556.0,4804715.0
02. Chi phí lãi và các khoản thu nhập tương tự đã trả,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 02. Chi phí lãi và các khoản thu nhập tương tự đã trả,02. Chi phí lãi và các khoản thu nhập tương tự đã trả,,(4.330.867),(3.860.671),,-4330867.0,-3860671.0
03. Thu nhập từ hoạt động dịch vụ nhận được,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 03. Thu nhập từ hoạt động dịch vụ nhận được,03. Thu nhập từ hoạt động dịch vụ nhận được,,44.789,50.745,,44789.0,50745.0
"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,172.182,28.673,,172182.0,28673.0
05. Thu nhập khác,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 05. Thu nhập khác,05. Thu nhập khác,,18.644,29.296,,18644.0,29296.0
"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro",,10.355,3.927,,10355.0,3927.0
"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(780.633),(852.937),,-780633.0,-852937.0
08. Tiền thuê thu nhập thực nộp trong năm,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 08. Tiền thuê thu nhập thực nộp trong năm,08. Tiền thuê thu nhập thực nộp trong năm,,(2.259),(52.523),,-2259.0,-52523.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LUU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,1.135.767,151.225,,1135767.0,151225.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > 09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,09. (Tăng)/Giảm các khoản tiền và cho vay các TCTD khác,,784.208,(852.208),,784208.0,-852208.0
10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > 10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,10. (Tăng)/Giảm các khoản về kinh doanh chứng khoán,,(243.233),2.938.627,,-243233.0,2938627.0
11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > 11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,11. (Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,5.352,9.154,,5352.0,9154.0
12. (Tăng)/Giảm các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > 12. (Tăng)/Giảm các khoản cho vay khách hàng,12. (Tăng)/Giảm các khoản cho vay khách hàng,,(2.402.669),(2.226.470),,-2402669.0,-2226470.0
13. (Tăng)/Giảm nguồn dự phòng để bù đáp tổn thất các khoản,Những thay đổi về tài sản hoạt động > 13. (Tăng)/Giảm nguồn dự phòng để bù đáp tổn thất các khoản,13. (Tăng)/Giảm nguồn dự phòng để bù đáp tổn thất các khoản,,(19.381),(38.204),,-19381.0,-38204.0
14. (Tăng)/Giảm khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > 14. (Tăng)/Giảm khác về tài sản hoạt động,14. (Tăng)/Giảm khác về tài sản hoạt động,,(9.554.741),(1.104.416),,-9554741.0,-1104416.0
