row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tỉnh chất giao dịch,Phát sinh trong kỳ,Số dư tại 31/12/2020 Phải thu/(Phải trả),numeric__Mối quan hệ,numeric__Tỉnh chất giao dịch,numeric__Phát sinh trong kỳ,numeric__Số dư tại 31/12/2020 Phải thu/(Phải trả)
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Phí quản lý,24.631,11.460,,,24631.0,11460.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Trả lãi TG,880,-,,,880.0,
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Lãi điều chuyển vốn,3.894,,,,3894.0,
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi KKH,-,34.659,,,,34659.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi có kỳ hạn,-,74.549,,,,74549.0
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,Lương thường Ban Tổng Giám đốc,16.102,-,,,16102.0,
Ban điều hành,Ban điều hành,Ban điều hành,Bên liên quan,"Thù lao HĐQT, BKS",9.775,-,,,9775.0,
