row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2020,Năm 2019,numeric__Thuyết minh,numeric__Năm 2020,numeric__Năm 2019
LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,LUƯ CHUYỀN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,-,1.091.339,,,1091339.0
02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,,-,-,,,
03. Tiền chỉ thanh toán giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,03. Tiền chỉ thanh toán giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,03. Tiền chỉ thanh toán giấy tờ có giá dài hạn đủ điều kiện tinh vào vốn tự có và các khoản vốn vay dài hạn khác,,-,-,,,
"04. Cổ tức trả cho cổ đông, lợi nhuận đã chia","04. Cổ tức trả cho cổ đông, lợi nhuận đã chia","04. Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,-,,,
05. Tiền chỉ ra mua cổ phiếu quỹ,05. Tiền chỉ ra mua cổ phiếu quỹ,05. Tiền chỉ ra mua cổ phiếu quỹ,,-,-,,,
06. Tiền thu được do bán cổ phiếu quỹ,06. Tiền thu được do bán cổ phiếu quỹ,06. Tiền thu được do bán cổ phiếu quỹ,,-,-,,,
III. Lưu chuyển tiền từ hoạt động tài chính,06. Tiền thu được do bán cổ phiếu quỹ > III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,-,1.091.339,,,1091339.0
IV. Lưu chuyển tiền thuần trong năm,06. Tiền thu được do bán cổ phiếu quỹ > IV. Lưu chuyển tiền thuần trong năm,IV. Lưu chuyển tiền thuần trong năm,,(1.253.901),6.585.387,,-1253901.0,6585387.0
V. Tiền và các khoản tương đương tiền đầu năm,06. Tiền thu được do bán cổ phiếu quỹ > V. Tiền và các khoản tương đương tiền đầu năm,V. Tiền và các khoản tương đương tiền đầu năm,,15.116.523,8.531.136,,15116523.0,8531136.0
VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,,-,-,,,
VII. Tiền và các khoản tương đương tiền cuối năm,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá > VII. Tiền và các khoản tương đương tiền cuối năm,VII. Tiền và các khoản tương đương tiền cuối năm,VII.25,13.862.622,15.116.523,,13862622.0,15116523.0
