row_label_raw,row_label_full,col_0,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
,,,VND,VND,,
Short-term,Short-term,Short-term,"6,014,859,094","1,554,472,931",,
Tools and supplies,Tools and supplies,Tools and supplies,"161,293,794","99,169,525",,
Office repair and maintenance expenses,Office repair and maintenance expenses,Office repair and maintenance expenses,"56,603,383","173,041,839",,
Depository fee and bond management fee,Depository fee and bond management fee,Depository fee and bond management fee,"2,128,042,556","1,079,415,585",,
Insurance cost,Insurance cost,Insurance cost,"632,916,666","155,575,217",,
Others,Others,Others,"3,036,002,695","47,270,765",,
Long-term,Long-term,Long-term,"47,485,902,386","28,616,774,239",,
Tools and supplies,Tools and supplies,Tools and supplies,"304,501,642","717,558,271",,
Office repair and maintenance expenses,Office repair and maintenance expenses,Office repair and maintenance expenses,"18,045,902","81,126,098",,
Depository fee and bond management fee,Depository fee and bond management fee,Depository fee and bond management fee,"47,157,309,375","27,793,908,047",,
Other prepaid expenses,Other prepaid expenses,Other prepaid expenses,"6,045,467","24,181,823",,
Total,Total,Total,"53,500,761,480","30,171,247,170",,
