row_label_raw,row_label_full,Họ và tên,Chức danh,Năm 2024,Năm 2023,numeric__Chức danh,numeric__Năm 2024,numeric__Năm 2023
Họ và tên,Họ và tên,Họ và tên,Chức danh,VND,VND,,,
Ông Hoàng Phương,Họ và tên > Ông Hoàng Phương,Ông Hoàng Phương,Trường ban kiểm soát,96.000.000,96.000.000,,96000000.0,96000000.0
Bà Nguyễn Thu Trang,Họ và tên > Bà Nguyễn Thu Trang,Bà Nguyễn Thu Trang,Thành viên,323.513.900,266.700.000,,323513900.0,266700000.0
Ông Lê Văn Kiều,Họ và tên > Ông Lê Văn Kiều,Ông Lê Văn Kiều,Thành viên (bổ nhiệm 15/04/2024),42.500.000,-,,42500000.0,
Ông Nguyễn Minh Hiếu,Họ và tên > Ông Nguyễn Minh Hiếu,Ông Nguyễn Minh Hiếu,Thành viên (miễn nhiệm ngày 15/04/2024),50.000.000,260.652.048,,50000000.0,260652048.0
Cộng,Họ và tên > Cộng,Cộng,,512.013.900,623.352.048,,512013900.0,623352048.0
