row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Bank interests,Bank interests,Bank interests,"2,253,560,270","2,662,778,737",,
"Loan interests, interest from business corporation contract","Loan interests, interest from business corporation contract","Loan interests, interest from business corporation contract","250,033,500,000","279,908,333,333",,
Total,Total,Total,"252,287,060,270","282,571,112,070",,
