row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Owners' contributed capital,Owners' contributed capital,Owners' contributed capital,Owners' contributed capital,Owners' contributed capital,,
Capital contributed at the beginning of the year,Capital contributed at the beginning of the year,Capital contributed at the beginning of the year,"4,494,352,050,000","4,494,352,050,000",,
Increase capital in the year,Increase capital in the year,Increase capital in the year,-,-,,
Decrease capital in the year,Decrease capital in the year,Decrease capital in the year,-,-,,
Capital contributed at the end of the year,Capital contributed at the end of the year,Capital contributed at the end of the year,"4,494,352,050,000","4,494,352,050,000",,
Dividends and distributed profits,Dividends and distributed profits,Dividends and distributed profits,-,-,,
