row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Accounting profit before CIT,Accounting profit before CIT,Accounting profit before CIT,"70,068,760,186","34,156,456,697",,
Adjustment for taxable income,Adjustment for taxable income,Adjustment for taxable income,"7,359,220,896","3,070,296,771",,
Add: Undeductible expense,Add: Undeductible expense,Add: Undeductible expense,"7,359,220,896","3,070,296,771",,
Taxable income,Taxable income,Taxable income,"77,427,981,082","37,226,753,468",,
Tax rate,Taxable income > Tax rate,Tax rate,20%,20%,0.2,0.2
Corporate income tax have paid during the year,Corporate income tax have paid during the year,Corporate income tax have paid during the year,"15,485,596,216","7,445,350,694",,
Additional corporate income tax from previous years,Additional corporate income tax from previous years,Additional corporate income tax from previous years,-,"1,390,929,864",,
Total current corporate income tax expenses,Total current corporate income tax expenses,Total current corporate income tax expenses,"15,485,596,216","8,836,280,558",,
