row_label_raw,row_label_full,col_0,31/12/2024 > Giá trị,31/12/2024 > Số có khả năng trả nợ,01/01/2024 > Giá trị,01/01/2024 > Số có khả năng trả nợ,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Số có khả năng trả nợ,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Số có khả năng trả nợ
,,,VND,VND,VND,VND,,,,
Công ty Cổ phần Bất Động Sản T&T Homes,Công ty Cổ phần Bất Động Sản T&T Homes,Công ty Cổ phần Bất Động Sản T&T Homes,-,-,57.792.586.148,57.792.586.148,,,57792586148.0,57792586148.0
Công ty Cổ Phần Thái Sơn - Long An,Công ty Cổ Phần Thái Sơn - Long An,Công ty Cổ Phần Thái Sơn - Long An,5.171.625.074,5.171.625.074,-,-,5171625074.0,5171625074.0,,
Công ty TNHH Phát Triển Công Nghệ và Đồ Thị T&T,Công ty TNHH Phát Triển Công Nghệ và Đồ Thị T&T,Công ty TNHH Phát Triển Công Nghệ và Đồ Thị T&T,3.343.541.863,3.343.541.863,248.486.033,248.486.033,3343541863.0,3343541863.0,248486033.0,248486033.0
Công ty TNHH Đầu tư Nhân Quang,Công ty TNHH Đầu tư Nhân Quang,Công ty TNHH Đầu tư Nhân Quang,6.334.000.000,6.334.000.000,28.239.573,28.239.573,6334000000.0,6334000000.0,28239573.0,28239573.0
Công ty TNHH Xây dựng và Phát triển Ngọc Tân,Công ty TNHH Xây dựng và Phát triển Ngọc Tân,Công ty TNHH Xây dựng và Phát triển Ngọc Tân,2.501.730.000,2.501.730.000,-,-,2501730000.0,2501730000.0,,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,4.769.521.322,4.769.521.322,7.213.214.803,7.213.214.803,4769521322.0,4769521322.0,7213214803.0,7213214803.0
Cộng,Cộng,Cộng,22.120.418.259,22.120.418.259,65.282.526.557,65.282.526.557,22120418259.0,22120418259.0,65282526557.0,65282526557.0
