row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Material and consumables cost,Material and consumables cost,Material and consumables cost,"426,662,170","1,158,389,193",,
Labor cost,Labor cost,Labor cost,"98,805,609,309","88,407,453,050",,
Depreciation expense,Depreciation expense,Depreciation expense,"545,019,825","439,100,040",,
Outsourced services expenses,Outsourced services expenses,Outsourced services expenses,"85,141,072,188","37,937,346,834",,
Other cash expenses,Other cash expenses,Other cash expenses,"2,386,990,366","67,264,871,454",,
Total,Total,Total,"187,305,353,858","195,207,160,571",,
