row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Costs of real estate brokerage service,Costs of real estate brokerage service,Costs of real estate brokerage service,"101,233,331,373","42,745,665,072",,
Cost of the transfer of real estate purchase and sale contract,Cost of the transfer of real estate purchase and sale contract,Cost of the transfer of real estate purchase and sale contract,"163,200,931,742","260,059,757,588",,
Total,Total,Total,"264,434,263,115","302,805,422,660",,
