row_label_raw,row_label_full,Trái phiếu,Loại trái phiếu,Số lượng trái phiếu,Mệnh giá,Lãi suất,Thời hạn trái phiếu,Mục đích phát hành,Tài sản đảm bảo,numeric__Loại trái phiếu,numeric__Số lượng trái phiếu,numeric__Mệnh giá,numeric__Lãi suất,numeric__Thời hạn trái phiếu,numeric__Mục đích phát hành,numeric__Tài sản đảm bảo
Trái phiếu KHGH2123001 ngày 05/10/2021,Trái phiếu KHGH2123001 ngày 05/10/2021,Trái phiếu KHGH2123001 ngày 05/10/2021,Trái phiếu doanh nghiệp không có quyền chuyển đổi,300.000,1 triệu đồng,"12%/năm; từ 05/04/2023 lãi suất là 13,5%/năm; từ 05/04/2024 lãi suất là 12%/năm",Kỳ hạn 18 tháng và thanh toán lãi 3 tháng/lần. Kỳ hạn trái phiếu tiếp tục được kéo dài 12 tháng đến ngày 05/04/2025 và thanh toán lãi 2 tháng/lần.,"Tăng quy mô vốn hoạt động và/hoặc thực hiện các chương trình, dự án của Công ty",Có tài sản đảm bảo,,300000.0,,,,,
Trái phiếu KHGH2328001 ngày 29/09/2023,Trái phiếu KHGH2328001 ngày 29/09/2023,Trái phiếu KHGH2328001 ngày 29/09/2023,Trái phiếu doanh nghiệp không có quyền chuyển đổi,2.400,100 triệu đồng,"13,5%/năm (12 tháng đầu tiên). Các kỳ tiếp theo lãi suất sẽ thay đổi theo quy định.",Kỳ hạn 60 tháng và thanh toán lãi 6 tháng/lần.,"Thực hiện các chương trình, dự án đầu tư của Công ty",Có bảo lãnh thanh toán của tổ chức tín dụng,,2400.0,,,,,
Trái phiếu KHGH2429001 ngày 20/06/2024,Trái phiếu KHGH2429001 ngày 20/06/2024,Trái phiếu KHGH2429001 ngày 20/06/2024,Trái phiếu doanh nghiệp không có quyền chuyển đổi,2.500,100 triệu đồng,"12,5%/năm đổi với kỳ tính lãi đầu tiên. Các kỳ tiếp theo lãi suất sẽ thay đổi theo quy định.",Kỳ hạn 60 tháng và thanh toán lãi 6 tháng/lần.,"Thực hiện các chương trình, dự án đầu tư của Công ty",Có bảo lãnh thanh toán của tổ chức tín dụng,,2500.0,,,,,
