row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
,,,Contributed capital,Rate,Contributed capital,Rate,,,,
,,,VND,%,VND,%,,,,
Mr. Nguyen Khai Hoan,Mr. Nguyen Khai Hoan,Mr. Nguyen Khai Hoan,"1,436,640,000,000",31.97%,"1,436,640,000,000",31.97%,,31.97,,31.97
Ms. Tran Thi Thu Huong,Ms. Tran Thi Thu Huong,Ms. Tran Thi Thu Huong,"580,843,000,000",12.92%,"570,843,000,000",12.70%,,12.92,,12.7
Others,Others,Others,"2,476,869,050,000",55.11%,"2,486,869,050,000",55.33%,,55.11,,55.33
Total,Total,Total,"4,494,352,050,000",100%,"4,494,352,050,000",100%,,1.0,,1.0
