row_label_raw,row_label_full,col_0,01/01/2024,Số phải nộp trong năm,Số đã nộp trong năm,31/12/2024,numeric__01/01/2024,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__31/12/2024
,,,VND,VND,VND,VND,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,19.576.788.863,-,20.788.364.483,(1.211.575.620),19576788863.0,,20788364483.0,-1211575620.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,2.782.290.405,15.485.596.216,5.501.324.571,12.766.562.050,2782290405.0,15485596216.0,5501324571.0,12766562050.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.337.217.520,13.169.735.820,12.873.182.514,3.633.770.826,3337217520.0,13169735820.0,12873182514.0,3633770826.0
"Các khoản thuế, phí khác","Các khoản thuế, phí khác","Các khoản thuế, phí khác",-,6.762.634.661,6.762.634.661,-,,6762634661.0,6762634661.0,
Cộng,Cộng,Cộng,25.696.296.788,35.417.966.697,45.925.506.229,15.188.757.256,25696296788.0,35417966697.0,45925506229.0,15188757256.0
Trong đó:- Thuế và các khoản phải thu nhà nước,Trong đó:- Thuế và các khoản phải thu nhà nước,Trong đó:- Thuế và các khoản phải thu nhà nước,-,,,1.211.575.620,,,,1211575620.0
- Thuế và các khoản phải nộp nhà nước,- Thuế và các khoản phải nộp nhà nước,- Thuế và các khoản phải nộp nhà nước,25.696.296.788,,,16.400.332.876,25696296788.0,,,16400332876.0
