row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
"Loan interest, bond interest expenses","Loan interest, bond interest expenses","Loan interest, bond interest expenses","119,956,402,415","116,605,060,087",,
Bond issuance consultancy fee,Bond issuance consultancy fee,Bond issuance consultancy fee,"13,697,971,701","3,827,999,461",,
Other financial expenses,Other financial expenses,Other financial expenses,-,"2,180,971,263",,
Total,Total,Total,"133,654,374,116","122,614,030,811",,
