row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2020VND > 50.056.107.151,Phát sinhVND > 2.266.167.768.724,NộpVND > (167.425.373.505),Khấu trừ/Hoàn lạiVND > (2.076.671.911.808),31/12/2020VND > 72.126.590.562,numeric__1/1/2020VND > 50.056.107.151,numeric__Phát sinhVND > 2.266.167.768.724,numeric__NộpVND > (167.425.373.505),numeric__Khấu trừ/Hoàn lạiVND > (2.076.671.911.808),numeric__31/12/2020VND > 72.126.590.562
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,34.202.134.764,239.806.644.452,(135.672.035.496),-,138.336.743.720,34202134764.0,239806644452.0,-135672035496.0,,138336743720.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.245.367.669,70.074.226.550,(67.891.277.939),(1.868.864.195),3.559.452.085,3245367669.0,70074226550.0,-67891277939.0,-1868864195.0,3559452085.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,866.582.037,(866.582.037),-,-,,866582037.0,-866582037.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,36.881.433.294,(36.881.433.294),-,-,,36881433294.0,-36881433294.0,,
,,,87.503.609.584,2.613.796.655.057,(408.736.702.271),(2.078.540.776.003),214.022.786.367,87503609584.0,2613796655057.0,-408736702271.0,-2078540776003.0,214022786367.0
