row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 240 + 250 + 260),200,,17.230.323.169.712,16.585.385.718.276,200.0,,17230323169712.0,16585385718276.0
Các khoản phải thu – dài hạn,Các khoản phải thu – dài hạn,Các khoản phải thu – dài hạn,210,,8.702.374.554.542,8.882.257.469.321,210.0,,8702374554542.0,8882257469321.0
Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,Phải thu về cho vay dài hạn,215,7(b),6.927.734.374.092,7.655.716.876.592,215.0,,6927734374092.0,7655716876592.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,8(b),1.774.640.180.450,1.226.540.592.729,216.0,,1774640180450.0,1226540592729.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,97.714.378.016,143.312.835.605,220.0,,97714378016.0,143312835605.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,10,9.704.194.184,22.357.447.117,221.0,10.0,9704194184.0,22357447117.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,86.654.805.385,87.426.926.948,222.0,,86654805385.0,87426926948.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(76.950.611.201),(65.069.479.831),223.0,,-76950611201.0,-65069479831.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,11,88.010.183.832,120.955.388.488,227.0,11.0,88010183832.0,120955388488.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,279.311.481.116,278.488.281.116,228.0,,279311481116.0,278488281116.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(191.301.297.284),(157.532.892.628),229.0,,-191301297284.0,-157532892628.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,11.489.721.019,-,240.0,,11489721019.0,
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,242,12,11.489.721.019,-,242.0,12.0,11489721019.0,
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,8.222.671.509.348,7.429.671.509.348,250.0,,8222671509348.0,7429671509348.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,5(c),8.222.671.509.348,7.429.671.509.348,251.0,,8222671509348.0,7429671509348.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,196.073.006.787,130.143.904.002,260.0,,196073006787.0,130143904002.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,13,4.831.752.760,3.258.628.454,261.0,13.0,4831752760.0,3258628454.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,14,191.241.254.027,126.885.275.548,262.0,14.0,191241254027.0,126885275548.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,23.735.808.773.783,21.894.268.473.689,270.0,,23735808773783.0,21894268473689.0
