row_label_raw,row_label_full,col_0,31/12/2020VND,1/1/2020VND,numeric__31/12/2020VND,numeric__1/1/2020VND
Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,Chi phí quảng cáo và khuyến mãi,621.803.257.904,390.356.781.366,621803257904.0,390356781366.0
Thường và lương tháng 13,Thường và lương tháng 13,Thường và lương tháng 13,180.471.727.506,97.128.286.151,180471727506.0,97128286151.0
Chi phí kho vận,Chi phí kho vận,Chi phí kho vận,143.055.881.405,101.246.091.395,143055881405.0,101246091395.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,88.948.225.718,76.503.070.931,88948225718.0,76503070931.0
Chi phí trung bày,Chi phí trung bày,Chi phí trung bày,52.874.347.636,26.709.655.659,52874347636.0,26709655659.0
Mua hàng chưa nhận hóa đơn,Mua hàng chưa nhận hóa đơn,Mua hàng chưa nhận hóa đơn,44.667.901.602,12.679.714.612,44667901602.0,12679714612.0
Chi phí công nghệ thông tin,Chi phí công nghệ thông tin,Chi phí công nghệ thông tin,15.006.398.136,19.670.592.138,15006398136.0,19670592138.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,11.565.709.350,14.077.106.013,11565709350.0,14077106013.0
Chi phí nghiên cứu thị trường,Chi phí nghiên cứu thị trường,Chi phí nghiên cứu thị trường,10.980.889.362,8.829.022.402,10980889362.0,8829022402.0
Chi phí khác,Chi phí khác,Chi phí khác,12.639.594.419,11.773.959.060,12639594419.0,11773959060.0
,,,1.182.013.933.038,758.974.279.727,1182013933038.0,758974279727.0
