row_label_raw,row_label_full,col_0,31/12/2020Giá gốc/Số có khả năngtrả nợVND,1/1/2020Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2020Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2020Giá gốc/Số có khả năngtrả nợVND
Phải trả các bên thứ ba,Phải trả các bên thứ ba,Phải trả các bên thứ ba,106.734.660.938,183.410.728.203,106734660938.0,183410728203.0
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,2.052.406.688.987,2.923.194.319.236,2052406688987.0,2923194319236.0
,,,2.159.141.349.925,3.106.605.047.439,2159141349925.0,3106605047439.0
