row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.258.628.454,3258628454.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,4.176.236.048,4176236048.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(2.603.111.742),-2603111742.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,4.831.752.760,4831752760.0
