row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2020 VND,2019 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2020 VND,numeric__2019 VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,01,24,23.407.911.657.241,19.656.939.440.911,1.0,24.0,23407911657241.0,19656939440911.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,02,24,645.997.002.306,631.564.792.092,2.0,24.0,645997002306.0,631564792092.0
Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),Doanh thu thuần (10 = 01 - 02),10,24,22.761.914.654.935,19.025.374.648.819,10.0,24.0,22761914654935.0,19025374648819.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,25,18.003.887.524.396,15.642.717.371.798,11.0,25.0,18003887524396.0,15642717371798.0
Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),Lợi nhuận gộp (20 = 10 - 11),20,,4.758.027.130.539,3.382.657.277.021,20.0,,4758027130539.0,3382657277021.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,4.456.626.688.812,4.216.302.657.798,21.0,26.0,4456626688812.0,4216302657798.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,222.538.031.695,160.230.334.047,22.0,27.0,222538031695.0,160230334047.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,208.683.534.044,159.192.751.248,23.0,,208683534044.0,159192751248.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,28,3.838.226.339.163,2.956.303.265.234,25.0,28.0,3838226339163.0,2956303265234.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,445.659.633.735,405.785.128.882,26.0,29.0,445659633735.0,405785128882.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,4.708.229.814.758,4.076.641.206.656,30.0,,4708229814758.0,4076641206656.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,889.496.460,1.206.440.807,31.0,,889496460.0,1206440807.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,935.584.588,80.428.078,32.0,,935584588.0,80428078.0
Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),Kết quả từ các hoạt động khác (40 = 31 - 32),40,,(46.088.128),1.126.012.729,40.0,,-46088128.0,1126012729.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,4.708.183.726.630,4.077.767.219.385,50.0,,4708183726630.0,4077767219385.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,239.806.644.452,40.963.400.747,51.0,31.0,239806644452.0,40963400747.0
(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,52,31,(64.355.978.479),43.961.139.955,52.0,31.0,-64355978479.0,43961139955.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,4.532.733.060.657,3.992.842.678.683,60.0,,4532733060657.0,3992842678683.0
