row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",10.329,8.937,10329.0,8937.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,385.298,263.578,385298.0,263578.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,335.418,226.534,335418.0,226534.0
Các khoản chi đồng góp theo lương,Trong đó: > Các khoản chi đồng góp theo lương,Các khoản chi đồng góp theo lương,29.885,20.754,29885.0,20754.0
Chi trợ cấp,Trong đó: > Chi trợ cấp,Chi trợ cấp,1.343,1.589,1343.0,1589.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,174.325,129.770,174325.0,129770.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,24.473,20.182,24473.0,20182.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,228.348,222.485,228348.0,222485.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Công tác phí,Trong đó: > Công tác phí,Công tác phí,8.770,7.255,8770.0,7255.0
Chi về các hoạt động đoàn thể của TCTD,Trong đó: > Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,67,109,67.0,109.0
"5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > 5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","5. Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",42.729,33.236,42729.0,33236.0
6. Chi phí dự phòng (không tỉnh chi phí dự phòng rút ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giả chúng khoản),6. Chi phí dự phòng (không tỉnh chi phí dự phòng rút ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giả chúng khoản),6. Chi phí dự phòng (không tỉnh chi phí dự phòng rút ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giả chúng khoản),,,,
Tổng cộng,6. Chi phí dự phòng (không tỉnh chi phí dự phòng rút ro tin dụng nội và ngoại bảng; chi phí dự phòng giảm giả chúng khoản) > Tổng cộng,Tổng cộng,841.029,658.006,841029.0,658006.0
