row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2016,Năm 2015,numeric__Thuyết minh,numeric__Năm 2016,numeric__Năm 2015
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,,2.760.576,1.795.284,,2760576.0,1795284.0
02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,02. Chỉ phí lãi và các khoản thu nhập tương tự đã trả,,(2.357.846),(1.767.686),,-2357846.0,-1767686.0
03. Thu nhập từ hoạt động dịch vụ nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 03. Thu nhập từ hoạt động dịch vụ nhận được,03. Thu nhập từ hoạt động dịch vụ nhận được,,(2.451),1.362,,-2451.0,1362.0
"04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","04. Chênh lệch số tiền thực thu/ thực chỉ từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,(32.339),4.531,,-32339.0,4531.0
05. Thu nhập khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 05. Thu nhập khác,05. Thu nhập khác,,134.136,(36.337),,134136.0,-36337.0
"06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro","06. Tiền thu các khoản nợ đã được xử lý hoá, bù đáp bằng nguồn rủi ro",,500,2.178,,500.0,2178.0
"07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","07. Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(816.556),(637.481),,-816556.0,-637481.0
08. Tiền thuê thu nhập thực nộp trong kỳ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > 08. Tiền thuê thu nhập thực nộp trong kỳ,08. Tiền thuê thu nhập thực nộp trong kỳ,,-,(2.000),,,-2000.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,(313.980),(640.149),,-313980.0,-640149.0
