row_label_raw,row_label_full,CHỈ TIÊU > Số dư tại ngày 01/01/2015 > - Lợi nhuận tăng trong năm > - Lợi nhuận 2014 của Amc,Vốn góp chủ sở hữu > 3.010.216 > -,Cổ phiếu quỹ > (29.644) > -,Quỹ khác > 29.644 > -,Quỹ đầu tư phát triển > 1.105 > -,Quỹ dự phòng tài chính > 71.063 > -,Quỹ dự trữ bổ sung vốn điều lệ > 40.322 > -,Lợi nhuận chưa phân phối > 87.917 > 5.336 > 83,Tổng > 3.210.622 > 5.336 > 83,numeric__Vốn góp chủ sở hữu > 3.010.216 > -,numeric__Cổ phiếu quỹ > (29.644) > -,numeric__Quỹ khác > 29.644 > -,numeric__Quỹ đầu tư phát triển > 1.105 > -,numeric__Quỹ dự phòng tài chính > 71.063 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 40.322 > -,numeric__Lợi nhuận chưa phân phối > 87.917 > 5.336 > 83,numeric__Tổng > 3.210.622 > 5.336 > 83
- Trích lập các quỹ,- Trích lập các quỹ,- Trích lập các quỹ,-,-,-,-,3.660,3.660,(8.135),(814),,,,,3660.0,3660.0,-8135.0,-814.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,-,-,-,-,-,,,,,,,,
Số dư tại ngày 31/12/2015,Giảm trong năm > Số dư tại ngày 31/12/2015,Số dư tại ngày 31/12/2015,3.010.216,(29.644),29.644,1.105,74.723,43.982,85.201,3.215.227,3010216.0,-29644.0,29644.0,1105.0,74723.0,43982.0,85201.0,3215227.0
Số dư tại ngày 01/01/2016,Giảm trong năm > Số dư tại ngày 01/01/2016,Số dư tại ngày 01/01/2016,3.010.216,(29.644),29.644,1.105,74.723,43.982,85.201,3.215.227,3010216.0,-29644.0,29644.0,1105.0,74723.0,43982.0,85201.0,3215227.0
- Lợi nhuận tăng trong kỳ,Giảm trong năm > - Lợi nhuận tăng trong kỳ,- Lợi nhuận tăng trong kỳ,-,-,-,-,-,-,10.935,10.935,,,,,,,10935.0,10935.0
- Trích lập các quỹ,Giảm trong năm > - Trích lập các quỹ,- Trích lập các quỹ,-,-,-,-,3.245,3.245,(6.490),-,,,,,3245.0,3245.0,-6490.0,
Số dư tại ngày 31/12/2016,Giảm trong năm > Số dư tại ngày 31/12/2016,Số dư tại ngày 31/12/2016,3.010.216,(29.644),29.644,1.105,77.968,47.227,89.646,3.226.162,3010216.0,-29644.0,29644.0,1105.0,77968.0,47227.0,89646.0,3226162.0
