row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__CCTC phải sinh (Tổng giá trị giao dịch theo hợp đồng),numeric__Kinh doanh và đầu tư chứng khoán
Trong nước,Trong nước,Trong nước,27.702.541,10.755.617,3.757.421,33.755,19.105.821,27702541.0,10755617.0,3757421.0,33755.0,19105821.0
Ngoài nước,Ngoài nước,Ngoài nước,-,39.252,,,,,39252.0,,,
