row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,-,377.000,,377000.0
Khai khoảng,Khai khoảng,Khai khoảng,-,66.954,,66954.0
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",492.610,1.485.510,492610.0,1485510.0
"Sản xuất và phân phối điện, khí đốt, nước nóng,","Sản xuất và phân phối điện, khí đốt, nước nóng,","Sản xuất và phân phối điện, khí đốt, nước nóng,",528.630,314.296,528630.0,314296.0
Xây dựng,Xây dựng,Xây dựng,8.376.886,7.812.359,8376886.0,7812359.0
"Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác","Bán buôn và bán lẻ; sữa chữa ô tô, mô tô, xe máy và động cơ khác",1.348.705,1.770.978,1348705.0,1770978.0
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,632.546,615.102,632546.0,615102.0
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,421.929,1.477.077,421929.0,1477077.0
"Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",5.419,9.500,5419.0,9500.0
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",-,165.745,,165745.0
"Hoạt động của ĐCS, tổ chức CT-XH, quản lý NN, an ninh QP; bảo đảm XH bắt buộc","Hoạt động của ĐCS, tổ chức CT-XH, quản lý NN, an ninh QP; bảo đảm XH bắt buộc","Hoạt động của ĐCS, tổ chức CT-XH, quản lý NN, an ninh QP; bảo đảm XH bắt buộc",-,34.629,,34629.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,-,226.617,,226617.0
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,42.982,115.289,42982.0,115289.0
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,9.811.996,4.235.209,9811996.0,4235209.0
Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,Sản xuất sản phẩm vật chất và dịch vụ tiêu dùng của hộ gia đình,3.690.514,1.725.176,3690514.0,1725176.0
Tổng cộng,Tổng cộng,Tổng cộng,25.352.217,20.431.441,25352217.0,20431441.0
