row_label_raw,row_label_full,col_0,Vốn Điều lệ,LNST chưa phân phối,Cộng,numeric__Vốn Điều lệ,numeric__LNST chưa phân phối,numeric__Cộng
,,,VND,VND,VND,,,
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,1.200.000.000.000,34.607.187.850,1.234.607.187.850,1200000000000.0,34607187850.0,1234607187850.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,16.433.207.637,16.433.207.637,,16433207637.0,16433207637.0
Điều chỉnh tăng lợi nhuận,Điều chỉnh tăng lợi nhuận,Điều chỉnh tăng lợi nhuận,-,172.940.000,172.940.000,,172940000.0,172940000.0
Tại ngày 31/12/2018,Tại ngày 31/12/2018,Tại ngày 31/12/2018,1.200.000.000.000,51.213.335.487,1.251.213.335.487,1200000000000.0,51213335487.0,1251213335487.0
Lợi nhuận trong năm,Lợi nhuận trong năm,Lợi nhuận trong năm,-,10.155.642.338,10.155.642.338,,10155642338.0,10155642338.0
Tại ngày 31/12/2019,Tại ngày 31/12/2019,Tại ngày 31/12/2019,1.200.000.000.000,61.368.977.825,1.261.368.977.825,1200000000000.0,61368977825.0,1261368977825.0
