row_label_raw,row_label_full,STT,Loại hình,Tên rút gọn,Địa chỉ,numeric__Loại hình,numeric__Tên rút gọn,numeric__Địa chỉ
1,1,1,Chi nhánh,Đà Nẵng,"117 Nguyễn Tất Thành, Phường Thanh Bình, Quận Hải Châu, TP. Đà Nẵng",,,
2,2,2,Chi nhánh,Sàn Kim Sơn,"Lô B8-B9 Nguyễn Hữu Thọ, Phường Tân Phong, Quận 7, TP. Hồ Chí Minh",,,
3,3,3,Chi nhánh,Sàn Mỹ Toàn 1,"Số 1479 Nguyễn Văn Linh, Khu phố Mỹ Toàn 1 - H3, Phường Tân Phong, Quận 7, TP. Hồ Chí Minh",,,
