row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",25.667.229.196,22.707.153.055,25667229196.0,22707153055.0
Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,Lãi bán các khoản đầu tư,31.655.661.826,40.412.998.056,31655661826.0,40412998056.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.287.000.000,98.410.000,1287000000.0,98410000.0
Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,Lãi chênh lệch tỷ giá phát sinh trong năm,325.410.722,2.019.574.776,325410722.0,2019574776.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối năm,17.626.327,72.487.397,17626327.0,72487397.0
Ghi nhận lợi ích từ việc chuyển nhượng cổ phần tại Công ty,Ghi nhận lợi ích từ việc chuyển nhượng cổ phần tại Công ty,Ghi nhận lợi ích từ việc chuyển nhượng cổ phần tại Công ty,-,38.938.368.643,,38938368643.0
Cổ phần Trung tâm Văn hóa Thẻ thao Giải trí Hà Nội,Cổ phần Trung tâm Văn hóa Thẻ thao Giải trí Hà Nội,Cổ phần Trung tâm Văn hóa Thẻ thao Giải trí Hà Nội,,,,
Doanh thu hoạt động tài chính khác,Cổ phần Trung tâm Văn hóa Thẻ thao Giải trí Hà Nội > Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,2.476.650.411,-,2476650411.0,
,,,61.429.578.482,104.248.991.927,61429578482.0,104248991927.0
