row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Công ty Cổ phần Khách sạn và Dịch vụ Đại Dương [1],Hà Nội,"59,85%","59,85%",Kinh doanh khách sạn,,0.5985,0.5985,
Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Công ty Cổ phần Đầu tư Đại Dương Thăng Long,Hà Nội,"94,00%","99,99%","Xây dựng, kinh doanh bất động sản",,0.94,0.9998999999999999,
Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Công ty Cổ phần Phát triển Tài nguyên thiên nhiên Đại Dương [2],Hà Nội,"69,00%","69,00%","Trồng rừng, chăm sóc rừng, khai thác gỗ, sản xuất đồ gỗ",,0.69,0.69,
Công ty Cổ phần Sản giao dịch Hàng hóa INFO [2],Công ty Cổ phần Sản giao dịch Hàng hóa INFO [2],Công ty Cổ phần Sản giao dịch Hàng hóa INFO [2],Hà Nội,"85,00%","85,00%",Sản giao dịch hàng hóa,,0.85,0.85,
Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Công ty TNHH Đầu tư Kinh doanh Bất động sản TKD Việt Nam [2],Hà Nội,"98,00%","98,00%",Kinh doanh bất động sản,,0.98,0.98,
