row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,VND,VND,,
Chi phí thuế TNDN hiện hành tại Công ty mẹ,Chi phí thuế TNDN hiện hành tại Công ty mẹ,Chi phí thuế TNDN hiện hành tại Công ty mẹ,-,-,,
Chi phí thuế TNDN hiện hành tại (các) Công ty con,Chi phí thuế TNDN hiện hành tại Công ty mẹ > Chi phí thuế TNDN hiện hành tại (các) Công ty con,Chi phí thuế TNDN hiện hành tại (các) Công ty con,42.679.265.879,40.505.647.573,42679265879.0,40505647573.0
Tổng chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành tại Công ty mẹ > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,42.679.265.879,40.505.647.573,42679265879.0,40505647573.0
38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠI,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠI,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠI,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠI,38. CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP HOÃN LẠI,,
a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,31/12/2019,01/01/2019,,
a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại,VND,VND,,
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,a) Tài sản thuế thu nhập hoãn lại > - Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,215.792.339,86.595.982,215792339.0,86595982.0
Tài sản thuế thu nhập hoãn lại,a) Tài sản thuế thu nhập hoãn lại > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,215.792.339,86.595.982,215792339.0,86595982.0
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,31/12/2019,01/01/2019,,
b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả,VND,VND,,
- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,b) Thuế thu nhập hoãn lại phải trả > - Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,- Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,87.182.791.736,87.207.042.115,87182791736.0,87207042115.0
Thuế thu nhập hoãn lại phải trả,b) Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,87.182.791.736,87.207.042.115,87182791736.0,87207042115.0
c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,Năm 2019,Năm 2018,,
c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,c) Chi phí thuế TNDN hoãn lại,VND,VND,,
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,c) Chi phí thuế TNDN hoãn lại > - Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,-,141.536.135,,141536135.0
- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,c) Chi phí thuế TNDN hoãn lại > - Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập thuế thu nhập hoãn lại phải trả,(24.250.379),,-24250379.0,
- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ khoản chênh lệch tạm thời được khấu trừ,c) Chi phí thuế TNDN hoãn lại > - Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ khoản chênh lệch tạm thời được khấu trừ,- Thu nhập thuế thu nhập doanh nghiệp hoãn lại phát sinh từ khoản chênh lệch tạm thời được khấu trừ,(129.196.357),-,-129196357.0,
,,,(153.446.736),141.536.135,-153446736.0,141536135.0
