row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018Đã điều chỉnh,numeric__Năm 2019,numeric__Năm 2018Đã điều chỉnh
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",5.768.413.570,5.845.844.516,5768413570.0,5845844516.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,82.874.476.338,85.089.635.886,82874476338.0,85089635886.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,10.247.622.424,4.902.007.349,10247622424.0,4902007349.0
Chi phí/ (Hoàn nhập) dự phòng,Chi phí/ (Hoàn nhập) dự phòng,Chi phí/ (Hoàn nhập) dự phòng,2.526.089.576,105.631.443.973,2526089576.0,105631443973.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,28.409.924.811,27.410.910.341,28409924811.0,27410910341.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,64.475.892.102,60.464.977.550,64475892102.0,60464977550.0
,,,194.302.418.821,289.344.819.615,194302418821.0,289344819615.0
