row_label_raw,row_label_full,Tổng chi phí mua Tài sản cố định,6.103.664.951,20.152.211.516,col_3,3.147.874.308,29.403.750.775,numeric__6.103.664.951,numeric__20.152.211.516,numeric__col_3,numeric__3.147.874.308,numeric__29.403.750.775
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,3.975.909.978.001,530.016.368.627,1.485.804.915,2.181.081.074.662,3.916.906.184.725,3975909978001.0,530016368627.0,1485804915.0,2181081074662.0,3916906184725.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,,346.957.552.865,,,,,346957552865.0
Tổng Tài sản,Tổng Tài sản,Tổng Tài sản,3.982.013.642.952,550.168.580.143,1.485.804.915,2.184.228.948.970,4.263.863.737.590,3982013642952.0,550168580143.0,1485804915.0,2184228948970.0,4263863737590.0
Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,Nợ phải trả của các bộ phận,2.321.570.902.299,80.272.729.648,4.645.011.027,1.186.222.708.706,2.948.897.579.236,2321570902299.0,80272729648.0,4645011027.0,1186222708706.0,2948897579236.0
Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,,,,,554.171.116.797,,,,,554171116797.0
Tổng Nợ phải trả,Tổng Nợ phải trả,Tổng Nợ phải trả,2.321.570.902.299,80.272.729.648,4.645.011.027,1.186.222.708.706,3.503.068.696.033,2321570902299.0,80272729648.0,4645011027.0,1186222708706.0,3503068696033.0
