row_label_raw,row_label_full,Tại ngày 31/12/2019,Từ 1 năm trở xuống > VND,Trên 1 năm đến 5 năm > VND,Trên 5 năm > VND,Cộng > VND,numeric__Từ 1 năm trở xuống > VND,numeric__Trên 1 năm đến 5 năm > VND,numeric__Trên 5 năm > VND,numeric__Cộng > VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,223.627.139.409,-,-,223.627.139.409,223627139409.0,,,223627139409.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",386.630.216.037,8.266.227.487,-,394.896.443.524,386630216037.0,8266227487.0,,394896443524.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,506.781.714.962,-,-,506.781.714.962,506781714962.0,,,506781714962.0
,,,1.117.039.070.408,8.266.227.487,-,1.125.305.297.895,1117039070408.0,8266227487.0,,1125305297895.0
Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,Tại ngày 01/01/2019,,,,
Tiền và các khoản tương đương tiền,Tại ngày 01/01/2019 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,365.783.831.175,-,-,365.783.831.175,365783831175.0,,,365783831175.0
"Phải thu khách hàng, phải thu khác","Tại ngày 01/01/2019 > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",554.858.761.779,7.807.662.687,-,562.666.424.466,554858761779.0,7807662687.0,,562666424466.0
Các khoản cho vay,Tại ngày 01/01/2019 > Các khoản cho vay,Các khoản cho vay,514.827.200.466,-,-,514.827.200.466,514827200466.0,,,514827200466.0
,,,1.435.469.793.420,7.807.662.687,-,1.443.277.456.107,1435469793420.0,7807662687.0,,1443277456107.0
