row_label_raw,row_label_full,"Số lượng cán bộ, công nhân viên bình quân trong năm (người)",Năm 2024 triệu đồng > 11.156,Năm 2023 triệu đồng > 10.481,numeric__Năm 2024 triệu đồng > 11.156,numeric__Năm 2023 triệu đồng > 10.481
"Tổng thu nhập của cán bộ, công nhân viên","Tổng thu nhập của cán bộ, công nhân viên","Tổng thu nhập của cán bộ, công nhân viên",5.364.911,4.999.466,5364911.0,4999466.0
Thu nhập bình quân tháng(triệu đồng/người/tháng),Thu nhập bình quân tháng(triệu đồng/người/tháng),Thu nhập bình quân tháng(triệu đồng/người/tháng),"40,07","39,75",40.07,39.75
