row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2023,31/12/2023_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2023,numeric__31/12/2023_1
,,,triệu đồng,%,triệu đồng,%,,,,
"Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản","Nông, lâm nghiệp và thủy sản",8.724.854,"1,19",6.234.490,"1,08",8724854.0,1.19,6234490.0,1.08
Khai khoáng,Khai khoáng,Khai khoáng,3.975.824,"0,54",3.178.276,"0,55",3975824.0,0.54,3178276.0,0.55
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",124.040.940,"16,89",98.521.149,"17,05",124040940.0,16.89,98521149.0,17.05
"Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng","Sản xuất và phân phối điện, khí đốt, nước nóng",46.125.259,"6,28",41.237.247,"7,14",46125259.0,6.28,41237247.0,7.14
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",1.267.073,"0,17",1.075.745,"0,19",1267073.0,0.17,1075745.0,0.19
Xây dựng,Xây dựng,Xây dựng,31.917.958,"4,34",28.700.450,"4,97",31917958.0,4.34,28700450.0,4.97
"Bản buôn, bán lẻ, sửa chữa ô tô, xe máy","Bản buôn, bán lẻ, sửa chữa ô tô, xe máy","Bản buôn, bán lẻ, sửa chữa ô tô, xe máy",222.846.289,"30,34",165.406.488,"28,61",222846289.0,30.34,165406488.0,28.61
Vận tải kho bãi,Vận tải kho bãi,Vận tải kho bãi,25.762.468,"3,51",16.132.904,"2,79",25762468.0,3.51,16132904.0,2.79
"Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống","Dịch vụ lưu trú, ăn uống",16.057.822,"2,19",11.570.229,"2,00",16057822.0,2.19,11570229.0,2.0
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,7.100.447,"0,98",3.309.515,"0,57",7100447.0,0.98,3309515.0,0.57
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",7.697.847,"1,05",1.499.841,"0,26",7697847.0,1.05,1499841.0,0.26
Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,64.141.215,"8,73",43.268.446,"7,49",64141215.0,8.73,43268446.0,7.49
"Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ","Chuyên môn, khoa học và công nghệ",668.318,"0,09",575.417,"0,10",668318.0,0.09,575417.0,0.1
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,1.905.606,"0,26",924.125,"0,16",1905606.0,0.26,924125.0,0.16
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,1.791.148,"0,24",1.307.008,"0,23",1791148.0,0.24,1307008.0,0.23
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,5.535.906,"0,75",4.607.913,"0,80",5535906.0,0.75,4607913.0,0.8
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",2.395.960,"0,33",2.659.628,"0,46",2395960.0,0.33,2659628.0,0.46
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,533.019,"0,06",242.700,"0,04",533019.0,0.06,242700.0,0.04
Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,Hoạt động làm thuê hộ gia đình,161.147.082,"21,93",146.624.143,"25,37",161147082.0,21.93,146624143.0,25.37
Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,959.059,"0,13",787.232,"0,14",959059.0,0.13,787232.0,0.14
,,,734.594.094,"100,00",577.862.946,"100,00",734594094.0,100.0,577862946.0,100.0
