row_label_raw,row_label_full,col_0,Năm 2024triệu đồng,Năm 2023triệu đồng,numeric__Năm 2024triệu đồng,numeric__Năm 2023triệu đồng
- Chi phí bảo hiểm,"Tổng Công ty Cổ phần Bảo hiểm Quân đội (""MIC"") > - Chi phí bảo hiểm",- Chi phí bảo hiểm,(62.372),(63.231),-62372.0,-63231.0
- Cổ tức trong năm,"Tổng Công ty Cổ phần Bảo hiểm Quân đội (""MIC"") > - Cổ tức trong năm",- Cổ tức trong năm,118.062,56.220,118062.0,56220.0
Công ty TNHH Bảo hiểm Nhân thọ MB Ageas,Công ty TNHH Bảo hiểm Nhân thọ MB Ageas,Công ty TNHH Bảo hiểm Nhân thọ MB Ageas,,,,
- Chi phí lãi tiền gửi,Công ty TNHH Bảo hiểm Nhân thọ MB Ageas > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,(119.743),(107.390),-119743.0,-107390.0
- Thu từ hợp đồng đại lý bảo hiểm,Công ty TNHH Bảo hiểm Nhân thọ MB Ageas > - Thu từ hợp đồng đại lý bảo hiểm,- Thu từ hợp đồng đại lý bảo hiểm,907.722,1.095.647,907722.0,1095647.0
Ngân hàng Đại chúng TNHH MB Campuchia,Ngân hàng Đại chúng TNHH MB Campuchia,Ngân hàng Đại chúng TNHH MB Campuchia,,,,
- Chi phí lãi tiền gửi,Ngân hàng Đại chúng TNHH MB Campuchia > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,-,(7),,-7.0
- Thu nhập lãi tiền gửi,Ngân hàng Đại chúng TNHH MB Campuchia > - Thu nhập lãi tiền gửi,- Thu nhập lãi tiền gửi,63.207,6.420,63207.0,6420.0
Ngân hàng TNHH MTV Việt Nam Hiện Đại,Ngân hàng TNHH MTV Việt Nam Hiện Đại,Ngân hàng TNHH MTV Việt Nam Hiện Đại,,,,
- Bán nợ trong năm,Ngân hàng TNHH MTV Việt Nam Hiện Đại > - Bán nợ trong năm,- Bán nợ trong năm,5.852.543,-,5852543.0,
Cổ đông lớn,Cổ đông lớn,Cổ đông lớn,,,,
- Chi phí lãi tiền gửi,Cổ đông lớn > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,(1.728.013),(1.781.386),-1728013.0,-1781386.0
- Chi trả cổ tức bằng tiền mặt trong năm,Cổ đông lớn > - Chi trả cổ tức bằng tiền mặt trong năm,- Chi trả cổ tức bằng tiền mặt trong năm,(1.062.442),(892.124),-1062442.0,-892124.0
- Tiền đã gộp vốn trong năm,Cổ đông lớn > - Tiền đã gộp vốn trong năm,- Tiền đã gộp vốn trong năm,1.165.007,-,1165007.0,
