row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2024,Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2024,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2024,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2024,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2024,numeric__Tổng giá trị của hợp đồng theo tỷ giá ngày hiệu lực hợp đồng triệu đồng > Tại ngày 31 tháng 12 năm 2024,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2024,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Công nợ triệu đồng > Tại ngày 31 tháng 12 năm 2024,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày báo cáo) > Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2024
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,29.002.492,29.129.292,(29.494.262),(364.970),29002492.0,29129292.0,-29494262.0,-364970.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,135.536.141,136.362.265,(136.188.750),173.515,135536141.0,136362265.0,-136188750.0,173515.0
,,,164.538.633,165.491.557,(165.683.012),(191.455),164538633.0,165491557.0,-165683012.0,-191455.0
Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,Tại ngày 31 tháng 12 năm 2023,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2023 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,88.603.180,88.997.443,(89.061.891),(64.448),88603180.0,88997443.0,-89061891.0,-64448.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2023 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,182.248.612,182.535.319,(182.329.577),205.742,182248612.0,182535319.0,-182329577.0,205742.0
,,,270.851.792,271.532.762,(271.391.468),141.294,270851792.0,271532762.0,-271391468.0,141294.0
