row_label_raw,row_label_full,col_0,2024,2023,numeric__2024,numeric__2023
,,,%,%,,
Cho vay bằng VND,Cho vay bằng VND,Cho vay bằng VND,"3,50 – 13,00","3,00 - 12,50",,
Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,Cho vay bằng ngoại tệ,"3,50 – 8,00","3,50 - 8,00",,
