row_label_raw,row_label_full,col_0,Tổng nợ cho vay khách hàng triệu đồng,"Tổng tiền gửi, cho vay tại NHNN và các TCTD khác triệu đồng",Cam kết ngoại bảng triệu đồng,Công cụ tài chính phái sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng nợ cho vay khách hàng triệu đồng,"numeric__Tổng tiền gửi, cho vay tại NHNN và các TCTD khác triệu đồng",numeric__Cam kết ngoại bảng triệu đồng,numeric__Công cụ tài chính phái sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,733.635.035,99.638.771,237.063.709,191.455,206.588.976,733635035.0,99638771.0,237063709.0,191455.0,206588976.0
Nước ngoài,Nước ngoài,Nước ngoài,959.059,665.405,-,-,57.261,959059.0,665405.0,,,57261.0
,,,734.594.094,100.304.176,237.063.709,191.455,206.646.237,734594094.0,100304176.0,237063709.0,191455.0,206646237.0
