row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,31/12/2023,31/12/2023_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2023,numeric__31/12/2023_1
,,,triệu đồng,%,triệu đồng,%,,,,
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,30.754.076,"4,19",23.475.539,"4,06",30754076.0,4.19,23475539.0,4.06
Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,Công ty TNHH MTV vốn Nhà nước 100%,10.458.752,"1,42",6.704.263,"1,16",10458752.0,1.42,6704263.0,1.16
Công ty TNHH MTV vốn Nhà nước trên 50%,Công ty TNHH MTV vốn Nhà nước trên 50%,Công ty TNHH MTV vốn Nhà nước trên 50%,2.731.618,"0,37",1.484.514,"0,26",2731618.0,0.37,1484514.0,0.26
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,130.491.477,"17,76",96.980.688,"16,78",130491477.0,17.76,96980688.0,16.78
Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,Công ty Cổ phần vốn Nhà nước trên 50%,3.480.485,"0,47",4.285.698,"0,74",3480485.0,0.47,4285698.0,0.74
Công ty Cổ phần khác,Công ty Cổ phần khác,Công ty Cổ phần khác,228.839.706,"31,15",173.608.837,"30,04",228839706.0,31.15,173608837.0,30.04
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,18.816.306,"2,56",15.429.823,"2,67",18816306.0,2.56,15429823.0,2.67
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,174.314,"0,02",113.370,"0,02",174314.0,0.02,113370.0,0.02
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",305.911.530,"41,66",254.308.403,"44,01",305911530.0,41.66,254308403.0,44.01
"Dịch vụ hánh chính sự nghiệp, đoàn thể và hiệp hội","Dịch vụ hánh chính sự nghiệp, đoàn thể và hiệp hội","Dịch vụ hánh chính sự nghiệp, đoàn thể và hiệp hội",170.815,"0,02",98.067,"0,02",170815.0,0.02,98067.0,0.02
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,1.805.956,"0,25",586.512,"0,10",1805956.0,0.25,586512.0,0.1
Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,Dư nợ tại chi nhánh nước ngoài,959.059,"0,13",787.232,"0,14",959059.0,0.13,787232.0,0.14
,,,734.594.094,"100,00",577.862.946,"100,00",734594094.0,100.0,577862946.0,100.0
