row_label_raw,row_label_full,Dự phòng rủi ro chứng khoán đầu tư giữđến ngày đáo hạn,31/12/2024triệu đồng > 230.498,31/12/2023triệu đồng > 98.383,numeric__31/12/2024triệu đồng > 230.498,numeric__31/12/2023triệu đồng > 98.383
Dự phòng chung,Dự phòng chung,Dự phòng chung,3.863,13.056,3863.0,13056.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,226.635,85.327,226635.0,85327.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,233.079,366.532,233079.0,366532.0
Dự phòng giảm giá chứng khoán sẵn sàng để bán,Dự phòng giảm giá chứng khoán sẵn sàng để bán,Dự phòng giảm giá chứng khoán sẵn sàng để bán,10.346,-,10346.0,
Dự phòng chung chứng khoán sẵn sàng để bán,Dự phòng chung chứng khoán sẵn sàng để bán,Dự phòng chung chứng khoán sẵn sàng để bán,222.733,254.032,222733.0,254032.0
Dự phòng cụ thể chứng khoán sẵn sàng để bán,Dự phòng cụ thể chứng khoán sẵn sàng để bán,Dự phòng cụ thể chứng khoán sẵn sàng để bán,-,112.500,,112500.0
,,,463.577,464.915,463577.0,464915.0
