row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2024 triệu đồng,Năm 2023 triệu đồng,numeric__Thuyết minh,numeric__Năm 2024 triệu đồng,numeric__Năm 2023 triệu đồng
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,61.233.632,59.712.823,,61233632.0,59712823.0
Chi phí lãi và các chi phí tương tự đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(30.381.678),(24.167.352),,-30381678.0,-24167352.0
Thu nhập từ hoạt động dịch vụ nhận được,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,3.024.446,2.560.555,,3024446.0,2560555.0
Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,,,,,,
"kinh doanh (ngoai tệ, vàng bạc, chứng khoán)","Chênh lệch số tiền thực thu từ hoạt động > kinh doanh (ngoai tệ, vàng bạc, chứng khoán)","kinh doanh (ngoai tệ, vàng bạc, chứng khoán)",,5.985.755,2.237.605,,5985755.0,2237605.0
Thu nhập khác,Chênh lệch số tiền thực thu từ hoạt động > Thu nhập khác,Thu nhập khác,,580.884,762.422,,580884.0,762422.0
"Tiền thu các khoản nợ đã được xử lý, bù đắp bằng nguồn dự phòng rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu các khoản nợ đã được xử lý, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý, bù đắp bằng nguồn dự phòng rủi ro",32,2.173.226,1.468.496,32.0,2173226.0,1468496.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Chênh lệch số tiền thực thu từ hoạt động > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(12.667.689),(10.945.603),,-12667689.0,-10945603.0
Tiền thuế thu nhập thực nộp trong năm,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,25,(5.650.460),(4.671.034),25.0,-5650460.0,-4671034.0
