row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty liên kết trong Tập đoàn(đến ngày 17/12/2025)Công ty liên quan trong Tập đoàn(từ ngày 17/12/2025),
Công ty Cổ phần Khu công nghiệp Thành Thành Công,Công ty Cổ phần Khu công nghiệp Thành Thành Công,Công ty Cổ phần Khu công nghiệp Thành Thành Công,Cùng quản lý chủ chốt,
Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Công ty Cổ phần Đầu tư Hạ tầng Cụm Công nghiệp Tân Hội,Cùng quản lý chủ chốt,
Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Công ty Cổ phần Khai thác và Quản lý Khu Công nghiệp Đặng Huỳnh,Cùng quản lý chủ chốt,
Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Công ty Cổ phần Xây dựng Thương mại và Xuất nhập khẩu Thái Tôn,Cùng quản lý chủ chốt,
Công ty Cổ phần Công nghiệp Phụ trợ S&D,Công ty Cổ phần Công nghiệp Phụ trợ S&D,Công ty Cổ phần Công nghiệp Phụ trợ S&D,Cùng quản lý chủ chốt,
Công ty Cổ phần Đầu tư Tín Nghĩa Á - Châu,Công ty Cổ phần Đầu tư Tín Nghĩa Á - Châu,Công ty Cổ phần Đầu tư Tín Nghĩa Á - Châu,Cùng quản lý chủ chốt,
Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,Công ty Cổ phần Thương mại Thành Thành Công,Cùng quản lý chủ chốt,
Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Toàn Hải Vân,Bên liên quan khác,
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Bên liên quan khác,
Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Chủ tịch HĐQT,
Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Chủ tịch HĐQT trước đây,
Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Phó Chủ tịch HĐQT (miễn nhiệm ngày 24/4/2025),
Ông Trần Văn An,Ông Trần Văn An,Ông Trần Văn An,Thành viên HĐQT (bổ nhiệm ngày 24/4/2025),
Ông Nguyễn Thái Sơn,Ông Nguyễn Thái Sơn,Ông Nguyễn Thái Sơn,Thành viên HĐQT (bổ nhiệm ngày 24/4/2025),
Ông Nguyễn Văn Bình,Ông Nguyễn Văn Bình,Ông Nguyễn Văn Bình,Thành viên HĐQT không điều hành(bổ nhiệm ngày 24/4/2025),
Ông Nguyễn Văn Hòa,Ông Nguyễn Văn Hòa,Ông Nguyễn Văn Hòa,Thành viên HĐQT độc lập (bổ nhiệm ngày 24/4/2025),
Ông Võ Quốc Khánh,Ông Võ Quốc Khánh,Ông Võ Quốc Khánh,Thành viên HĐQT (miễn nhiệm ngày 24/4/2025),
Ông Phạm Trung Kiên,Ông Phạm Trung Kiên,Ông Phạm Trung Kiên,Thành viên HĐQT độc lập và không điều hành(miễn nhiệm ngày 24/4/2025),
Ông Lê Quang Vũ,Ông Lê Quang Vũ,Ông Lê Quang Vũ,Thành viên HĐQT độc lập và không điều hành(miễn nhiệm ngày 24/4/2025),
Ông Võ Thanh Lâm,Ông Võ Thanh Lâm,Ông Võ Thanh Lâm,Tổng Giám đốc,
Bà Đình Thị Ngọc Trang,Bà Đình Thị Ngọc Trang,Bà Đình Thị Ngọc Trang,Phó Tổng Giám đốc,
Bà Nguyễn Thị Nghi,Bà Nguyễn Thị Nghi,Bà Nguyễn Thị Nghi,Phó Tổng Giám đốc,
