row_label_raw,row_label_full,Thu nhập của các thành viên Hội đồng Quản trị và Tổng Giám đốc,Thu nhập của các thành viên Hội đồng Quản trị và Tổng Giám đốc_1,Năm 2025,Năm 2024,numeric__Thu nhập của các thành viên Hội đồng Quản trị và Tổng Giám đốc_1,numeric__Năm 2025,numeric__Năm 2024
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,,7.288.837.535,3.938.461.536,,7288837535.0,3938461536.0
Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Ông Nguyễn Thành Chương,Chủ tịch HĐQT,1.870.075.198,966.666.668,,1870075198.0,966666668.0
Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Bà Huỳnh Bích Ngọc,Chủ tịch HĐQT trước đây,-,433.333.332,,,433333332.0
Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Phó Chủ tịch HĐQT (miễn nhiệm ngày 24/4/2025),253.846.155,1.048.717.952,,253846155.0,1048717952.0
Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Ông Đặng Hồng Anh,Thành viên HĐQT (bổ nhiệm ngày 24/4/2025),1.435.459.806,-,,1435459806.0,
Ông Trần Văn An,Ông Trần Văn An,Ông Trần Văn An,Thành viên HĐQT không điều hành (bổ nhiệm ngày 24/4/2025),970.075.209,-,,970075209.0,
Ông Nguyễn Văn Bảnh,Ông Nguyễn Văn Bảnh,Ông Nguyễn Văn Bảnh,Thành viên HĐQT độc lập (bổ nhiệm ngày 24/4/2025),970.075.209,-,,970075209.0,
Ông Nguyễn Văn Hòa,Ông Nguyễn Văn Hòa,Ông Nguyễn Văn Hòa,Thành viên HĐQT (bổ nhiệm ngày 24/4/2025),1.435.459.806,-,,1435459806.0,
