row_label_raw,row_label_full,Chi phí nhân viên,7.253.947.549,7.721.855.419,numeric__7.253.947.549,numeric__7.721.855.419
"Chi phí môi giới, quảng cáo","Chi phí môi giới, quảng cáo","Chi phí môi giới, quảng cáo",910.253.265,8.913.519.142,910253265.0,8913519142.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.273.963.849,1.273.963.849,1273963849.0,1273963849.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,908.933.231,681.662.705,908933231.0,681662705.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,307.450.856,163.747.399,307450856.0,163747399.0
Cộng,Cộng,Cộng,10.654.548.750,18.754.748.514,10654548750.0,18754748514.0
