row_label_raw,row_label_full,Chi phí nhân viên,32.713.999.039,21.452.271.827,numeric__32.713.999.039,numeric__21.452.271.827
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,163.772.286,172.003.749,163772286.0,172003749.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,5.388.249.628,6.444.151.474,5388249628.0,6444151474.0
Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,Dự phòng/(Hoàn nhập) dự phòng phải thu khó đòi,136.501.950.275,(10.278.836.007),136501950275.0,-10278836007.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,16.484.882.866,22.702.195.485,16484882866.0,22702195485.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,3.627.617.442,3.541.871.025,3627617442.0,3541871025.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,13.484.123.239,13.484.123.239,13484123239.0,13484123239.0
Cộng,Cộng,Cộng,208.364.594.775,57.517.780.792,208364594775.0,57517780792.0
