row_label_raw,row_label_full,13. Lãi suy giảm trên cổ phiếu,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,76.330.105.485,2.936.733.122,76330105485.0,2936733122.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh các yếu tố suy giảm (*),76.330.105.485,2.936.733.122,76330105485.0,2936733122.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,430.595.036,395.661.775,430595036.0,395661775.0
Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,Cổ phiếu phổ thông đang lưu hành bình quân trong kỳ sau khi đã điều chỉnh các yếu tố suy giảm,430.595.036,395.661.775,430595036.0,395661775.0
Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,177,7,177.0,7.0
