row_label_raw,row_label_full,Bộ phận,Doanh thu thuần,Giá vốn,Lãi gộp,numeric__Doanh thu thuần,numeric__Giá vốn,numeric__Lãi gộp
Dịch vụ cho thuê,Dịch vụ cho thuê,Dịch vụ cho thuê,309.792.145.840,137.860.751.778,171.931.394.062,309792145840.0,137860751778.0,171931394062.0
Kinh doanh bất động sản,Kinh doanh bất động sản,Kinh doanh bất động sản,352.733.047.557,110.565.742.689,242.167.304.869,352733047557.0,110565742689.0,242167304869.0
Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,Chuyển nhượng bất động sản,53.192.000.876,101.574.422.782,(48.382.421.906),53192000876.0,101574422782.0,-48382421906.0
Dịch vụ xây dựng,Dịch vụ xây dựng,Dịch vụ xây dựng,341.537.109.940,322.947.378.063,18.589.731.877,341537109940.0,322947378063.0,18589731877.0
Bán hàng hoá,Bán hàng hoá,Bán hàng hoá,155.710.494.380,155.626.218.500,84.275.880,155710494380.0,155626218500.0,84275880.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,14.416.972.515,2.309.119.923,12.107.852.592,14416972515.0,2309119923.0,12107852592.0
Cộng,Cộng,Cộng,1.227.381.771.108,830.883.633.735,396.498.137.373,1227381771108.0,830883633735.0,396498137373.0
