row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2025,Dưới 1 năm,Từ 1-5 năm,Trên 5 năm,Tổng cộng,numeric__Dưới 1 năm,numeric__Từ 1-5 năm,numeric__Trên 5 năm,numeric__Tổng cộng
Các khoản vay và nợ,Các khoản vay và nợ,Các khoản vay và nợ,1.285.478.311.290,2.066.106.680.797,834.263.000.000,4.185.847.992.087,1285478311290.0,2066106680797.0,834263000000.0,4185847992087.0
Phải trả người bán,Phải trả người bán,Phải trả người bán,260.698.915.005,-,-,260.698.915.005,260698915005.0,,,260698915005.0
"Các khoản phải trả, phải nộp khác và chi phí phải trả","Các khoản phải trả, phải nộp khác và chi phí phải trả","Các khoản phải trả, phải nộp khác và chi phí phải trả",942.671.926.332,200.254.671.030,-,1.142.926.597.362,942671926332.0,200254671030.0,,1142926597362.0
Cộng,Cộng,Cộng,2.488.849.152.627,2.266.361.351.827,834.263.000.000,5.589.473.504.454,2488849152627.0,2266361351827.0,834263000000.0,5589473504454.0
Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,Ngày 31 tháng 12 năm 2024,,,,,,,,
Các khoản vay và nợ,Ngày 31 tháng 12 năm 2024 > Các khoản vay và nợ,Các khoản vay và nợ,1.609.748.037.725,2.008.990.829.139,57.138.409.242,3.675.877.276.106,1609748037725.0,2008990829139.0,57138409242.0,3675877276106.0
Phải trả người bán,Ngày 31 tháng 12 năm 2024 > Phải trả người bán,Phải trả người bán,453.247.694.274,-,-,453.247.694.274,453247694274.0,,,453247694274.0
"Các khoản phải trả, phải nộp khác và chi phí phải trả","Ngày 31 tháng 12 năm 2024 > Các khoản phải trả, phải nộp khác và chi phí phải trả","Các khoản phải trả, phải nộp khác và chi phí phải trả",1.058.186.237.295,223.450.893.569,-,1.281.637.130.864,1058186237295.0,223450893569.0,,1281637130864.0
Cộng,Ngày 31 tháng 12 năm 2024 > Cộng,Cộng,3.121.181.969.294,2.232.441.722.708,57.138.409.242,5.410.762.101.244,3121181969294.0,2232441722708.0,57138409242.0,5410762101244.0
