row_label_raw,row_label_full,4. Giá vốn hàng bán,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
Giá vốn từ dịch vụ cho thuê,Giá vốn từ dịch vụ cho thuê,Giá vốn từ dịch vụ cho thuê,137.860.751.778,65.371.202.319,137860751778.0,65371202319.0
Giá vốn từ dịch vụ bất động sản,Giá vốn từ dịch vụ bất động sản,Giá vốn từ dịch vụ bất động sản,110.565.742.689,101.758.704.113,110565742689.0,101758704113.0
Giá vốn từ dịch vụ xây dựng,Giá vốn từ dịch vụ xây dựng,Giá vốn từ dịch vụ xây dựng,322.947.378.063,25.610.077.954,322947378063.0,25610077954.0
Giá vốn từ chuyển nhượng bất động sản,Giá vốn từ chuyển nhượng bất động sản,Giá vốn từ chuyển nhượng bất động sản,95.003.313.352,543.964.305.627,95003313352.0,543964305627.0
Giá vốn từ bán hàng hóa,Giá vốn từ bán hàng hóa,Giá vốn từ bán hàng hóa,155.626.218.500,104.058.949.715,155626218500.0,104058949715.0
Giá vốn từ dịch vụ khác,Giá vốn từ dịch vụ khác,Giá vốn từ dịch vụ khác,2.309.119.923,7.707.092.765,2309119923.0,7707092765.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,6.571.109.430,-,6571109430.0,
Cộng,Cộng,Cộng,830.883.633.735,848.470.332.493,830883633735.0,848470332493.0
