row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm 2025,Năm 2024,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2025,numeric__Năm 2024
"- Tăng (-), giảm (+) hàng tồn kho","2. Điều chỉnh cho các khoản: > - Tăng (-), giảm (+) hàng tồn kho","- Tăng (-), giảm (+) hàng tồn kho",10,,(163.190.030.586),(289.344.442.058),10.0,,-163190030586.0,-289344442058.0
"- Tăng (+), giảm (-) các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","2. Điều chỉnh cho các khoản: > - Tăng (+), giảm (-) các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","- Tăng (+), giảm (-) các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)",11,,501.740.768.161,553.463.168.800,11.0,,501740768161.0,553463168800.0
"- Tăng (-), giảm (+) chi phí trả trước","2. Điều chỉnh cho các khoản: > - Tăng (-), giảm (+) chi phí trả trước","- Tăng (-), giảm (+) chi phí trả trước",12,,(255.858.732.873),(47.124.305.922),12.0,,-255858732873.0,-47124305922.0
"- Tăng (-), giảm (+) chứng khoán kinh doanh","2. Điều chỉnh cho các khoản: > - Tăng (-), giảm (+) chứng khoán kinh doanh","- Tăng (-), giảm (+) chứng khoán kinh doanh",13,,2.863.432,-,13.0,,2863432.0,
- Tiền lãi vay đã trả,2. Điều chỉnh cho các khoản: > - Tiền lãi vay đã trả,- Tiền lãi vay đã trả,14,,(291.288.436.316),(307.713.476.822),14.0,,-291288436316.0,-307713476822.0
- Thuế thu nhập doanh nghiệp đã nộp,2. Điều chỉnh cho các khoản: > - Thuế thu nhập doanh nghiệp đã nộp,- Thuế thu nhập doanh nghiệp đã nộp,15,V.17a,(27.043.772.524),(32.541.982.689),15.0,,-27043772524.0,-32541982689.0
- Tiền chi khác từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản: > - Tiền chi khác từ hoạt động kinh doanh,- Tiền chi khác từ hoạt động kinh doanh,17,,(5.462.652.983),(12.157.209.243),17.0,,-5462652983.0,-12157209243.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,2. Điều chỉnh cho các khoản: > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,(1.074.905.152.750),14.824.403.804,20.0,,-1074905152750.0,14824403804.0
II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
"1. Tiền chi để mua sắm, xây dựng TSCĐ và các TSDH khác","II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 1. Tiền chi để mua sắm, xây dựng TSCĐ và các TSDH khác","1. Tiền chi để mua sắm, xây dựng TSCĐ và các TSDH khác",21,,(748.772.490.023),(1.013.588.815),21.0,,-748772490023.0,-1013588815.0
"2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các TSDH khác","II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các TSDH khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các TSDH khác",22,,25.840.000,167.105.051.449,22.0,,25840000.0,167105051449.0
"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",23,,(1.647.232.788.584),(1.003.522.020.409),23.0,,-1647232788584.0,-1003522020409.0
"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",24,,2.470.156.499.381,515.535.294.000,24.0,,2470156499381.0,515535294000.0
5. Tiền chi đầu tư góp vốn vào đơn vị khác,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 5. Tiền chi đầu tư góp vốn vào đơn vị khác,5. Tiền chi đầu tư góp vốn vào đơn vị khác,25,,(168.733.966.000),(1.647.783.729.442),25.0,,-168733966000.0,-1647783729442.0
6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,26,,584.694.727.885,1.334.003.979.800,26.0,,584694727885.0,1334003979800.0
"7. Tiền thu từ lãi cho vay, cổ tức và lợi nhuận được chia","II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > 7. Tiền thu từ lãi cho vay, cổ tức và lợi nhuận được chia","7. Tiền thu từ lãi cho vay, cổ tức và lợi nhuận được chia",27,,430.183.782.926,-,27.0,,430183782926.0,
Lưu chuyển tiền thuần từ hoạt động đầu tư,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,920.321.605.585,(635.675.013.417),30.0,,920321605585.0,-635675013417.0
