row_label_raw,row_label_full,Bên cho vay,Thời hạn vay,Số dư (VND),Hình thức đảm bảo,numeric__Thời hạn vay,numeric__Số dư (VND),numeric__Hình thức đảm bảo
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Từ 10/2025đến 08/2026,224.666.109.492,"- Tiền gửi có kỳ hạn của Tập đoàn và quyền sở hữu nhà ở và tài sản gắn liền với đất tại chung cư Carillon; quyền sở hữu đất và tài sản gắn liền với đất tại đặc khu Phú Quốc, tỉnh An Giang (mới); Quyền sử dụng đất và tài sản gắn liền với đất tại xã Xuân Thới Sơn, Tp. Hồ Chí Minh (mới); Quyền sử dụng đất và tài sản gắn liền với đất tại phường Hoà Thành, tỉnh Tây Ninh (mới) của các bên liên quan.- Thừa đất tại xã Phước Vĩnh An, Tp. Hồ Chí Minh (mới) thuộc sở hữu của một bên thứ ba.",,224666109492.0,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,Đến 02/2036,677.510.721.820,"Quyền sử dụng đất, công trình xây dựng và toàn bộ tài sản gắn liền với đất và quyền tài sản hình thành trong tương lai tại dự án Trung tâm Cao ốc Phúc hợp Nguyễn Kim của Tập đoàn.",,677510721820.0,
Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Từ 09/2024 đến 09/2031,86.856.226.887,"- Quyền tài sản phát sinh từ hợp đồng cho thuê kho;- Quyền và lợi ích được hưởng từ việc bồi thường, giải phóng mặt bằng để thực hiện dự án tại quận 5 (cũ), thành phố Hồ Chí Minh, thuộc sở hữu của bên liên quan.",,86856226887.0,
