row_label_raw,row_label_full,3. Phải thu của khách hàng ngắn hạn > Phải thu khách hàng là các bên liên quan (xem thuyết minh IX.3),31/12/2025 > Giá trị > 33.215.068.853,31/12/2025 > Dự phòng > -,01/01/2025 > Giá trị > 69.010.192.311,01/01/2025 > Dự phòng > -,numeric__31/12/2025 > Giá trị > 33.215.068.853,numeric__31/12/2025 > Dự phòng > -,numeric__01/01/2025 > Giá trị > 69.010.192.311,numeric__01/01/2025 > Dự phòng > -
Công ty TNHH MTV Dịch vụ Công ích Quận 4 (1),Công ty TNHH MTV Dịch vụ Công ích Quận 4 (1),Công ty TNHH MTV Dịch vụ Công ích Quận 4 (1),23.909.892.689,-,23.909.892.689,-,23909892689.0,,23909892689.0,
Công ty Cổ phần Nhà Hòa Bình (2),Công ty Cổ phần Nhà Hòa Bình (2),Công ty Cổ phần Nhà Hòa Bình (2),48.070.260.567,-,17.247.954.630,-,48070260567.0,,17247954630.0,
Các khách hàng khác (3),Các khách hàng khác (3),Các khách hàng khác (3),68.936.175.613,(10.956.624.593),141.688.366.602,(7.715.093.571),68936175613.0,-10956624593.0,141688366602.0,-7715093571.0
Cộng,Cộng,Cộng,174.131.397.722,(10.956.624.593),251.856.406.232,(7.715.093.571),174131397722.0,-10956624593.0,251856406232.0,-7715093571.0
