row_label_raw,row_label_full,Ông,Nguyễn Thành Chương,Chủ tịch,numeric__Nguyễn Thành Chương,numeric__Chủ tịch
Ông,Ông,Ông,Đặng Hồng Anh,Phó Chủ tịch (miễn nhiệm ngày 24/4/2025),,
Ông,Ông,Ông,Trần Văn An,Thành viên (bổ nhiệm ngày 24/4/2025),,
Ông,Ông,Ông,Nguyễn Thái Sơn,Thành viên (bổ nhiệm ngày 24/4/2025),,
